timeStamp,GXHYNH_133_PI_2101.PV,GXHYNH_133_PI_2102.PV,GXHYNH_133_FI_2101A.PV,GXHYNH_133_FI_2102A.PV,GXHYNH_133_FI_2104A.PV,GXHYNH_133_FI_2105A.PV,GXHYNH_133_FI_2106A.PV,GXHYNH_133_AI_2101A.PV,GXHYNH_133_AI_2101C.PV
2025/03/27 03:44:20,110.207893,126.9912,3128.47656,79.47679,1324.84546,631.8286,148.136765,0.9710848,0.0687511
2025/03/27 03:44:25,110.21386,127.566856,3125.08643,79.35326,1324.13672,631.205261,148.131317,0.9706591,0.06834358
2025/03/27 03:44:30,110.219818,128.0905,3120.12671,78.06458,1328.58923,630.5782,148.12587,0.9683082,0.06962883
2025/03/27 03:44:35,110.225777,128.121857,3124.369,78.06458,1324.24121,630.418,148.120422,0.9636152,0.07111678
2025/03/27 03:44:40,110.231743,128.1532,3123.57715,78.06458,1324.21472,629.9963,148.114975,0.953152061,0.07260474
2025/03/27 03:44:45,110.2377,128.18454,3124.90771,78.06458,1322.57654,629.2171,148.247925,0.9421492,0.07409269
2025/03/27 03:44:50,110.243668,128.215881,3117.58472,78.06458,1323.1709,629.271851,148.395844,0.9417573,0.07558065
2025/03/27 03:44:55,110.249626,128.10321,3131.42114,78.06458,1327.58,630.0296,148.543762,0.924463034,0.0770686
2025/03/27 03:45:00,110.255585,127.670616,3127.757,78.06458,1328.32861,629.758,148.691681,0.9061455,0.079207994
2025/03/27 03:45:05,110.261551,127.1853,3131.02075,78.06458,1324.77075,630.3413,148.8195,0.900413454,0.08141048
2025/03/27 03:45:10,110.267509,126.58622,3122.877,78.06458,1327.68958,630.9644,148.904,0.8885652,0.08361298
2025/03/27 03:45:15,110.273476,126.016235,3118.87744,78.64276,1318.84985,630.6673,148.9885,0.8820664,0.085815474
2025/03/27 03:45:20,110.279434,126.021347,3119.3,79.59008,1318.75769,631.505066,148.6044,0.884615958,0.08713056
2025/03/27 03:45:25,110.285393,126.0715,3128.97021,78.50311,1320.66589,631.342163,148.532089,0.8772678,0.086610764
2025/03/27 03:45:30,110.291359,126.121658,3128.86865,79.10562,1319.12976,631.7461,148.459763,0.8830791,0.08609097
2025/03/27 03:45:35,110.297318,126.171814,3134.97583,79.70813,1321.369,631.6617,148.387451,0.8774384,0.08557117
2025/03/27 03:45:40,110.303284,126.22197,3129.44922,80.31064,1324.97144,631.5699,148.31514,0.884295762,0.08505138
2025/03/27 03:45:45,110.309242,126.272125,3125.05737,78.06458,1324.46521,631.3253,148.242813,0.888547242,0.08453158
2025/03/27 03:45:50,110.315208,126.322281,3125.541,78.06458,1330.14319,631.062744,148.1705,0.8779777,0.084011786
2025/03/27 03:45:55,110.321167,125.986137,3121.66919,78.06458,1326.38135,631.2198,148.098175,0.9009445,0.08349199
2025/03/27 03:46:00,110.327126,125.627884,3128.517,78.06458,1328.80994,630.535461,148.025864,0.907003,0.08297219
2025/03/27 03:46:05,110.333092,125.224876,3124.49658,78.06458,1327.4978,630.695862,148.067215,0.9123052,0.082452394
2025/03/27 03:46:10,110.33905,124.577034,3117.411,78.06458,1328.163,630.126648,148.1459,0.91284883,0.0819326
2025/03/27 03:46:15,110.345016,123.8706,3125.65186,78.06458,1329.09814,630.793945,148.2246,0.9087804,0.08169563
2025/03/27 03:46:20,110.348717,123.060043,3122.6875,78.06458,1326.11072,629.832336,148.303284,0.8921369,0.08196116
2025/03/27 03:46:25,110.3409,122.249489,3126.75537,78.06458,1323.02429,629.9782,148.381989,0.9046191,0.082226686
2025/03/27 03:46:30,110.333076,121.998077,3122.894,78.06458,1311.26587,630.2559,148.460678,0.900504768,0.08249222
2025/03/27 03:46:35,110.325256,122.170486,3124.6792,78.06458,1312.64734,630.940369,148.539368,0.9012741,0.08275775
2025/03/27 03:46:40,110.317429,122.81266,3129.03931,78.06458,1320.32434,629.2063,148.613846,0.885631442,0.08302328
2025/03/27 03:46:45,110.309608,123.467468,3116.81836,78.36652,1315.72266,629.799,148.66861,0.893820047,0.08328881
2025/03/27 03:46:50,110.301788,124.122284,3120.30371,79.11372,1325.086,629.962158,148.723373,0.890249252,0.08355434
2025/03/27 03:46:55,110.293968,124.498672,3109.05273,79.86093,1326.07715,630.440063,148.778137,0.8975524,0.083819866
2025/03/27 03:47:00,110.286148,124.430275,3121.72119,79.70914,1313.55408,631.0848,148.8329,0.88410604,0.0840854
2025/03/27 03:47:05,110.278328,124.402054,3115.537,78.4498138,1315.77869,631.339,148.817413,0.8905363,0.08408621
2025/03/27 03:47:10,110.2705,124.543121,3116.39673,80.4581757,1310.70691,631.6901,148.6926,0.90205425,0.08297163
2025/03/27 03:47:15,110.26268,124.684181,3120.4917,78.79762,1316.60718,632.2264,148.567764,0.904840648,0.08185706
2025/03/27 03:47:20,110.25486,125.089409,3107.14819,80.4460144,1313.01367,632.2862,148.442947,0.8970866,0.080742486
2025/03/27 03:47:25,110.24704,125.560982,3116.01978,79.1388855,1315.75488,631.8743,148.31813,0.9106878,0.079627916
2025/03/27 03:47:30,110.23922,126.032555,3121.25122,80.3711548,1313.26416,632.0408,148.193314,0.9169302,0.07851334
2025/03/27 03:47:35,110.2314,126.504128,3112.725,79.68851,1318.14917,631.687256,148.068481,0.943166852,0.07739877
2025/03/27 03:47:40,110.223579,126.805191,3113.35962,79.72321,1319.11584,631.042053,147.943665,0.9286275,0.0762842
2025/03/27 03:47:45,110.215752,126.478279,3122.85327,78.06458,1323.39453,630.163,148.011185,0.945686638,0.07516963
2025/03/27 03:47:50,110.207932,126.151367,3121.998,78.06458,1320.37378,629.5534,148.122421,0.9338364,0.0749351
2025/03/27 03:47:55,110.200111,125.808952,3109.787,78.06458,1322.36841,629.784546,148.233658,0.933275163,0.07782503
2025/03/27 03:48:00,110.192291,125.445328,3119.72632,78.06458,1320.32178,629.489868,148.3449,0.9213864,0.080714956
2025/03/27 03:48:05,110.184471,125.2948,3122.661,78.06458,1323.07666,630.1253,148.456131,0.889007,0.08360489
2025/03/27 03:48:10,110.176651,125.428551,3118.721,78.06458,1318.47058,630.0147,148.555374,0.872643054,0.08651458
2025/03/27 03:48:15,110.168823,125.562309,3115.70972,78.06458,1317.86279,628.8292,148.61496,0.8630795,0.09000691
2025/03/27 03:48:20,110.161,125.70929,3123.241,78.06458,1321.64258,629.9369,148.674561,0.8373871,0.093499236
2025/03/27 03:48:25,110.153183,125.873253,3116.70459,78.06458,1322.101,630.877136,148.734146,0.832901359,0.096991554
2025/03/27 03:48:30,110.145363,126.037224,3129.05371,78.06458,1328.65845,630.6164,148.793747,0.809151351,0.100483879
2025/03/27 03:48:35,110.137543,125.801765,3129.0144,78.06458,1328.0614,630.5922,148.725235,0.801826656,0.103976212
2025/03/27 03:48:40,110.129723,125.493515,3123.439,78.06458,1323.61829,631.2281,148.633362,0.809494734,0.106549747
2025/03/27 03:48:45,110.1219,125.265083,3125.167,78.42042,1323.507,632.28064,148.539246,0.7944214,0.108075738
2025/03/27 03:48:50,110.114075,125.132919,3120.3645,79.22704,1322.69421,631.6109,148.406143,0.80203253,0.107980207
2025/03/27 03:48:55,110.106255,125.000748,3112.18555,80.03367,1328.61243,632.297668,148.273026,0.8083969,0.107884668
2025/03/27 03:49:00,110.098434,124.868584,3115.56567,78.27822,1329.80664,631.638733,148.139923,0.8087656,0.107789136
2025/03/27 03:49:05,110.090614,124.73642,3119.48315,79.08979,1327.94568,631.0717,148.006821,0.806144,0.1076936
2025/03/27 03:49:10,110.082794,124.604248,3113.076,79.90136,1333.33582,631.7421,147.8737,0.802036,0.107598066
2025/03/27 03:49:15,110.074974,124.472084,3125.17554,78.06458,1326.73914,630.9249,147.932526,0.817098856,0.107502528
2025/03/27 03:49:20,110.067146,124.317314,3131.38159,78.06458,1322.02087,630.3151,148.085312,0.8037435,0.107406996
2025/03/27 03:49:25,110.059326,123.888908,3120.313,78.06458,1320.89465,629.9636,148.221039,0.802592754,0.107311465
2025/03/27 03:49:30,110.051506,123.898582,3118.12476,78.06458,1321.66919,629.9322,148.312622,0.802815259,0.108903669
2025/03/27 03:49:35,110.043686,123.967995,3115.529,78.06458,1326.00964,629.756958,148.4042,0.777569532,0.110726
2025/03/27 03:49:40,110.035866,124.037407,3124.55273,78.06458,1321.931,629.58075,148.495789,0.7995365,0.112548321
2025/03/27 03:49:45,110.028046,124.106819,3122.28662,78.06458,1326.80591,630.3641,148.587372,0.7949989,0.114370644
2025/03/27 03:49:50,110.020226,124.176231,3135.24854,78.06458,1327.724,630.715332,148.67894,0.773704767,0.116192974
2025/03/27 03:49:55,110.0124,124.218567,3111.548,78.06458,1330.8075,630.5642,148.691025,0.768017352,0.1180153
2025/03/27 03:50:00,110.004578,124.196953,3110.77759,78.06458,1329.63867,632.2707,148.6684,0.7648476,0.119890213
2025/03/27 03:50:05,109.996758,124.175331,3117.93237,78.06458,1321.82007,632.0603,148.645782,0.7689436,0.121771052
2025/03/27 03:50:10,109.988937,124.153709,3128.43042,78.06458,1309.11194,631.639343,148.623154,0.7719001,0.122401737
2025/03/27 03:50:15,109.981117,124.132095,3121.82861,78.06458,1316.52051,631.9105,148.43692,0.7738383,0.121812411
2025/03/27 03:50:20,109.9733,124.110474,3110.684,78.06458,1324.15076,631.8226,148.18338,0.7691788,0.121223077
2025/03/27 03:50:25,109.965469,124.067688,3119.08643,78.06458,1318.45129,631.0292,148.155838,0.7662434,0.120633751
2025/03/27 03:50:30,109.957649,124.00499,3111.58,78.06458,1316.31555,630.749451,148.1495,0.771199346,0.120044418
2025/03/27 03:50:35,109.949829,123.660995,3105.953,78.06458,1324.562,631.378662,148.143173,0.769811332,0.119455092
2025/03/27 03:50:40,109.942009,123.193222,3105.44287,78.06458,1321.14624,630.990662,148.136841,0.776052952,0.118865758
2025/03/27 03:50:45,109.934189,122.831978,3113.659,78.06458,1319.82007,631.3903,148.130508,0.77442193,0.118276432
2025/03/27 03:50:50,109.926369,122.750481,3110.76636,78.06458,1326.70044,631.336853,148.464233,0.782126,0.118585862
2025/03/27 03:50:55,109.918549,122.855164,3120.23535,78.06458,1324.9115,630.459656,148.508759,0.7739107,0.119689286
2025/03/27 03:51:00,109.910721,123.1223,3121.2666,78.06458,1325.681,630.559143,148.5234,0.771101236,0.120792709
2025/03/27 03:51:05,109.9029,123.389435,3119.238,78.06458,1329.42773,630.3704,148.538055,0.7687353,0.121896133
2025/03/27 03:51:10,109.895081,123.656563,3114.85547,78.06458,1327.94946,630.311,148.5527,0.761252344,0.122999564
2025/03/27 03:51:15,109.88726,123.9237,3116.63647,78.30551,1326.833,630.540649,148.567352,0.762763143,0.123914048
2025/03/27 03:51:20,109.87944,123.784981,3106.36865,78.7524261,1322.05481,630.3578,148.582,0.7633993,0.12467172
2025/03/27 03:51:25,109.87162,123.624153,3115.32568,79.19934,1318.7196,630.117432,148.596649,0.7486359,0.125429392
2025/03/27 03:51:30,109.863792,123.463333,3126.69116,79.6462555,1324.33789,630.732849,148.6113,0.7511327,0.126187056
2025/03/27 03:51:35,109.855972,123.302505,3124.7207,80.09317,1326.9491,630.1785,148.625931,0.747917533,0.126944736
2025/03/27 03:51:40,109.848152,123.071709,3120.88745,78.50003,1323.85107,629.9627,148.640579,0.740699053,0.127702415
2025/03/27 03:51:45,109.840332,122.717934,3114.09863,78.06458,1329.21753,630.0739,148.655228,0.741712868,0.128460079
2025/03/27 03:51:50,109.832512,122.364159,3110.70239,78.06458,1325.97253,629.7098,148.669876,0.7463974,0.129217759
2025/03/27 03:51:55,109.824692,122.038528,3115.065,78.06458,1326.56165,630.6367,148.684525,0.7369534,0.129975423
2025/03/27 03:52:00,109.816872,121.772484,3108.869,78.06458,1326.33582,631.2344,148.730759,0.73682797,0.130522072
2025/03/27 03:52:05,109.809044,121.686989,3115.133,78.06458,1319.13123,631.737061,148.78624,0.736702561,0.130078375
2025/03/27 03:52:10,109.801224,121.601494,3109.78,78.06458,1322.95227,632.3749,148.746735,0.7366,0.1296347
2025/03/27 03:52:15,109.7934,121.75399,3110.12964,78.06458,1323.25415,632.212158,148.279892,0.7383628,0.129191011
2025/03/27 03:52:20,109.785583,121.910728,3120.28027,78.06458,1328.39966,632.123962,148.23912,0.763007462,0.128747314
2025/03/27 03:52:25,109.777763,122.015373,3109.191,78.06458,1328.93408,632.121,148.204575,0.7506985,0.128303632
2025/03/27 03:52:30,109.769943,121.899628,3107.23145,78.06458,1320.769,631.5069,148.170029,0.749572635,0.12785995
2025/03/27 03:52:35,109.762115,121.783882,3110.231,78.06458,1327.11975,631.5194,148.135483,0.757132649,0.127416268
2025/03/27 03:52:40,109.754295,121.590637,3108.94727,78.06458,1322.74011,631.600159,148.100937,0.7591087,0.126972571
2025/03/27 03:52:45,109.746475,121.345558,3105.16919,78.06458,1321.52808,630.795532,148.066376,0.75316596,0.126528889
2025/03/27 03:52:50,109.738655,121.348274,3103.70068,78.06458,1323.93384,630.175232,148.03183,0.75425154,0.1260852
2025/03/27 03:52:55,109.730835,121.713379,3115.59644,78.06458,1325.32227,629.7133,148.035446,0.743911147,0.1276858
2025/03/27 03:53:00,109.723015,122.078476,3113.71021,78.06458,1314.66846,629.1777,148.182755,0.7463473,0.129772276
2025/03/27 03:53:05,109.715195,122.438065,3110.62769,78.06458,1327.68945,628.6873,148.330078,0.7374283,0.131858766
2025/03/27 03:53:10,109.707367,122.472023,3112.03882,78.06458,1328.37134,629.7047,148.4774,0.736555755,0.133945242
2025/03/27 03:53:15,109.699547,122.505981,3119.94116,78.54731,1326.60938,630.140442,148.62471,0.725129247,0.136031717
2025/03/27 03:53:20,109.691727,122.53994,3110.19556,79.76845,1326.67566,630.3512,148.772034,0.7091484,0.1381182
2025/03/27 03:53:25,109.683907,122.573906,3123.086,78.37047,1325.92578,630.728638,148.865509,0.7062571,0.140204668
2025/03/27 03:53:30,109.676086,122.564987,3121.86255,79.70938,1322.15137,630.661865,148.777176,0.703365743,0.142291158
2025/03/27 03:53:35,109.668266,122.41378,3112.81543,78.3816757,1321.2616,630.994,148.688828,0.700474441,0.144377634
2025/03/27 03:53:40,109.660439,122.262581,3097.096,79.7328949,1319.00183,631.3035,148.600479,0.702515543,0.146464109
2025/03/27 03:53:45,109.652618,122.111374,3113.412,78.06458,1320.81689,631.6606,148.512131,0.7043104,0.146319062
2025/03/27 03:53:50,109.6448,122.0779,3117.44141,78.06458,1320.73694,631.150269,148.4238,0.7045612,0.145745859
2025/03/27 03:53:55,109.636978,122.066505,3122.85132,78.06458,1319.57422,631.676331,148.335449,0.7071983,0.145172656
2025/03/27 03:54:00,109.629158,121.990005,3109.58521,78.06458,1327.49707,631.15,148.2471,0.70403403,0.144599438
2025/03/27 03:54:05,109.621338,121.8783,3116.17261,78.06458,1324.41553,631.5473,148.158768,0.7143262,0.144026235
2025/03/27 03:54:10,109.613518,121.7666,3108.1062,78.06458,1323.31458,630.6315,148.070419,0.712505043,0.143453032
2025/03/27 03:54:15,109.60569,121.801147,3107.82324,78.06458,1324.89514,630.8129,148.0639,0.703066766,0.142879814
2025/03/27 03:54:20,109.59787,121.973038,3101.88525,78.06458,1325.09351,630.605,148.15387,0.7072939,0.1444294
2025/03/27 03:54:25,109.59005,122.144928,3115.89282,78.06458,1322.55981,629.732056,148.243851,0.694798,0.14632237
2025/03/27 03:54:30,109.58223,122.316818,3107.73682,78.06458,1326.89429,629.6617,148.333832,0.695992947,0.148215353
2025/03/27 03:54:35,109.574409,122.488708,3111.21924,78.06458,1323.24023,629.658752,148.4238,0.684182465,0.150108323
2025/03/27 03:54:40,109.566589,122.660606,3130.82129,78.06458,1329.5376,629.31,148.5019,0.6829307,0.152001292
2025/03/27 03:54:45,109.564529,122.8325,3119.21265,78.06458,1323.16431,630.625732,148.548721,0.6869225,0.153894261
2025/03/27 03:54:50,109.568771,122.913078,3112.87622,78.06458,1323.04224,631.5674,148.595535,0.6736182,0.1562703
2025/03/27 03:54:55,109.573021,122.950691,3113.76416,78.06458,1323.63452,631.0574,148.642349,0.675770462,0.158873618
2025/03/27 03:55:00,109.577263,122.797028,3118.34155,78.06458,1321.09656,631.7597,148.689163,0.6590679,0.161476925
2025/03/27 03:55:05,109.581505,122.555893,3124.93335,78.06458,1326.5658,631.9763,148.69162,0.665072739,0.164080262
2025/03/27 03:55:10,109.585754,122.284927,3131.15454,78.06458,1327.108,632.165039,148.585785,0.65349865,0.165995523
2025/03/27 03:55:15,109.59,121.727394,3116.63525,78.06458,1326.40625,631.495239,148.47995,0.647155344,0.167203367
2025/03/27 03:55:20,109.594246,121.169861,3115.164,78.06458,1332.296,632.432251,148.37413,0.6527492,0.1684112
2025/03/27 03:55:25,109.598488,120.612328,3117.14771,78.06458,1324.93872,631.918457,148.2683,0.6557601,0.169619024
2025/03/27 03:55:30,109.60273,120.054787,3114.20825,78.06458,1324.8385,631.5222,148.16246,0.649456859,0.170826867
2025/03/27 03:55:35,109.606979,119.497253,3111.59277,78.06458,1324.23218,630.741,148.0986,0.6405198,0.1720347
2025/03/27 03:55:40,109.611221,119.103096,3119.55518,78.06458,1321.27942,630.9814,148.128479,0.646178961,0.173242524
2025/03/27 03:55:45,109.615471,119.097778,3105.3457,78.06458,1329.45227,630.6738,148.158371,0.6483288,0.174450368
2025/03/27 03:55:50,109.619713,119.311981,3121.13745,78.06458,1328.55457,630.1252,148.188263,0.6339529,0.1756582
2025/03/27 03:55:55,109.623955,119.559128,3118.65967,78.06458,1318.35876,629.8155,148.218155,0.6396063,0.176866025
2025/03/27 03:56:00,109.628204,120.04277,3116.657,78.06458,1321.44043,630.3188,148.248032,0.6285401,0.1792466
2025/03/27 03:56:05,109.632446,120.526413,3101.239,78.06458,1327.65173,629.847168,148.277924,0.630310059,0.1820754
2025/03/27 03:56:10,109.636696,120.844337,3114.80542,78.06458,1325.79688,629.4275,148.307816,0.6171678,0.184904173
2025/03/27 03:56:15,109.640938,120.82724,3104.34,78.06458,1323.51367,629.5271,148.3377,0.6233372,0.187732965
2025/03/27 03:56:20,109.64518,120.810143,3106.479,78.06458,1326.55127,629.1683,148.48056,0.6109087,0.190561742
2025/03/27 03:56:25,109.649429,120.793045,3107.79053,78.06458,1319.66882,628.939,148.647278,0.6070786,0.1912047
2025/03/27 03:56:30,109.653671,120.775948,3100.70874,78.06458,1321.556,628.9018,148.644913,0.6049555,0.191075727
2025/03/27 03:56:35,109.657921,121.073936,3088.06665,78.06458,1320.64685,629.0127,148.642532,0.620530963,0.190946743
2025/03/27 03:56:40,109.662163,121.390396,3107.4,78.06458,1327.41455,628.9618,148.640167,0.608783364,0.190817773
2025/03/27 03:56:45,109.666405,121.706856,3106.91479,78.06458,1329.57324,628.7487,148.6378,0.616415143,0.1906888
2025/03/27 03:56:50,109.670654,122.023315,3112.488,78.06458,1328.73572,629.0171,148.635422,0.6204276,0.190559834
2025/03/27 03:56:55,109.6749,121.98719,3111.57837,78.06458,1327.37976,629.0171,148.633057,0.622146547,0.190430865
2025/03/27 03:57:00,109.679146,121.838287,3115.341,78.06458,1326.507,628.692261,148.630692,0.6189557,0.1903019
2025/03/27 03:57:05,109.683388,121.689384,3104.75732,78.06458,1321.261,629.7611,148.6194,0.6221599,0.190172911
2025/03/27 03:57:10,109.68763,121.540482,3108.97559,78.06458,1323.44568,630.2202,148.601227,0.614725351,0.190043941
2025/03/27 03:57:15,109.691879,121.391586,3103.84888,78.06458,1316.30115,630.5739,148.583069,0.6145426,0.189914972
2025/03/27 03:57:20,109.696121,120.981,3111.38257,78.06458,1315.465,631.014038,148.5649,0.6217693,0.189786
2025/03/27 03:57:25,109.700371,120.563034,3111.92065,78.06458,1314.2489,631.121643,148.491318,0.623716,0.189657032
2025/03/27 03:57:30,109.704613,120.145073,3110.00732,78.06458,1323.326,630.8787,148.401779,0.623277247,0.189528063
2025/03/27 03:57:35,109.708855,120.186745,3115.07178,78.06458,1322.90479,630.582458,148.312241,0.618805468,0.188868225
2025/03/27 03:57:40,109.713104,120.236908,3114.29248,78.06458,1321.89868,629.2093,148.222687,0.618128836,0.188060835
2025/03/27 03:57:45,109.717346,120.172112,3112.9397,78.06458,1326.80725,627.951,148.133148,0.6142414,0.18725346
2025/03/27 03:57:50,109.721596,120.105934,3114.25122,78.06458,1327.41687,626.613342,148.07515,0.6188365,0.186446071
2025/03/27 03:57:55,109.725838,120.039757,3103.04443,78.06458,1323.44312,627.1316,148.065842,0.637942731,0.185638681
2025/03/27 03:58:00,109.73008,120.074005,3113.32886,78.06458,1320.97815,626.3588,148.056549,0.6185995,0.184831291
2025/03/27 03:58:05,109.734329,120.259369,3108.29443,78.06458,1323.10962,626.4249,148.047256,0.629410565,0.1840239
2025/03/27 03:58:10,109.738571,120.444725,3104.14,78.06458,1326.98743,625.774353,148.037964,0.634791,0.183216527
2025/03/27 03:58:15,109.742821,120.630081,3099.80713,78.06458,1322.45129,624.957153,148.0306,0.6146103,0.183830827
2025/03/27 03:58:20,109.747063,120.815437,3106.075,78.06458,1323.63855,625.464844,148.217316,0.6271535,0.1853619
2025/03/27 03:58:25,109.751305,120.848938,3110.54834,78.06458,1321.1217,625.803955,148.404022,0.617248237,0.186892986
2025/03/27 03:58:30,109.755554,120.847633,3112.763,78.06458,1323.59338,625.7722,148.590744,0.6202576,0.188424051
2025/03/27 03:58:35,109.759796,120.846321,3125.35,78.06458,1321.47144,626.5755,148.777466,0.623186052,0.188014746
2025/03/27 03:58:40,109.764046,120.845016,3121.656,78.06458,1321.51807,627.107544,148.762344,0.62255913,0.1871788
2025/03/27 03:58:45,109.768288,120.843712,3111.26978,79.14626,1318.00708,627.1875,148.703781,0.6212715,0.18634288
2025/03/27 03:58:50,109.77253,120.842407,3117.59741,78.06458,1317.46875,627.7213,148.645218,0.6204977,0.18494226
2025/03/27 03:58:55,109.776779,120.8411,3113.97363,78.06458,1323.97424,626.7112,148.586639,0.624384761,0.181661248
2025/03/27 03:59:00,109.781021,120.8398,3106.38818,78.06458,1329.67383,627.9044,148.538254,0.641109467,0.178380221
2025/03/27 03:59:05,109.785271,120.838493,3115.94556,78.06458,1332.08069,629.0171,148.495682,0.6486096,0.1750992
2025/03/27 03:59:10,109.789513,120.835594,3113.63135,78.06458,1323.3335,628.939,148.45311,0.648908854,0.171818182
2025/03/27 03:59:15,109.793755,120.827759,3119.03027,78.06458,1325.70886,628.3062,148.410553,0.6544744,0.16840671
2025/03/27 03:59:20,109.798004,120.819916,3114.35742,78.06458,1322.20032,628.882568,148.367981,0.6725473,0.1648331
2025/03/27 03:59:25,109.802246,120.802475,3118.76514,78.06458,1316.167,627.9847,148.325409,0.682427764,0.161259517
2025/03/27 03:59:30,109.806496,120.614388,3114.71729,78.06458,1316.15955,627.276733,148.282837,0.6789145,0.1576859
2025/03/27 03:59:35,109.810738,120.426308,3117.52515,78.06458,1320.76892,626.719238,148.24028,0.6969418,0.154112309
2025/03/27 03:59:40,109.81498,120.23822,3113.135,78.06458,1328.489,627.152161,148.197708,0.6866498,0.153430253
2025/03/27 03:59:45,109.819229,119.805519,3117.073,78.06458,1325.93347,627.167847,148.155136,0.697752357,0.15423274
2025/03/27 03:59:50,109.823471,119.090805,3119.15137,78.06458,1329.80908,626.598633,148.112564,0.693580031,0.155035242
2025/03/27 03:59:55,109.827721,118.437691,3125.65063,78.06458,1323.48914,626.41095,148.210846,0.691954732,0.15583773
2025/03/27 04:00:00,109.831963,117.853844,3113.45313,78.06458,1319.92273,626.945862,148.378448,0.6715528,0.156640232
2025/03/27 04:00:05,109.836205,117.270004,3106.52661,78.06458,1322.15515,627.8409,148.546066,0.6748864,0.158181414
2025/03/27 04:00:10,109.840454,116.656464,3109.117,78.06458,1313.83276,629.4127,148.713684,0.6632732,0.160076186
2025/03/27 04:00:15,109.844696,115.96682,3102.25562,78.06458,1315.28528,628.9163,148.8813,0.6475912,0.159706369
2025/03/27 04:00:20,109.848946,115.277176,3101.392,78.06458,1324.30872,630.228638,148.705978,0.6688238,0.159033224
2025/03/27 04:00:25,109.853188,115.250107,3102.18726,78.06458,1321.34631,630.2299,148.486084,0.6817094,0.1583601
2025/03/27 04:00:30,109.85743,115.306534,3116.89063,78.06458,1319.966,629.907654,148.26619,0.6773873,0.157686949
2025/03/27 04:00:35,109.861679,115.919052,3114.07446,78.06458,1319.75732,629.2341,148.0463,0.679839253,0.1570138
2025/03/27 04:00:40,109.865921,116.5973,3108.31323,78.06458,1320.275,630,148.016159,0.6758754,0.156340659
2025/03/27 04:00:45,109.865921,116.5973,3108.31323,78.06458,1320.275,630,148.016159,0.6758754,0.156340659
2025/03/27 04:00:50,109.870171,117.250488,3116.56763,78.06458,1327.46094,628.6851,148.068115,0.6801038,0.155667514
2025/03/27 04:00:55,109.874413,117.872215,3110.14624,78.06458,1331.296,628.6453,148.120071,0.685074151,0.15449959
2025/03/27 04:01:00,109.878654,118.493942,3107.33667,78.06458,1337.87366,628.5698,148.172028,0.6933068,0.152206749
2025/03/27 04:01:05,109.882904,118.632393,3103.45166,78.06458,1336.46863,628.426453,148.223969,0.679127634,0.1525841
2025/03/27 04:01:10,109.887146,118.684639,3108.72388,78.06458,1335.047,628.2872,148.275925,0.6906276,0.153226092
2025/03/27 04:01:15,109.905769,118.443268,3112.20923,78.06458,1320.01367,627.971069,148.32666,0.6961628,0.1538681
2025/03/27 04:01:20,109.925705,118.2019,3113.08813,79.79453,1320.74353,628.4302,148.376221,0.688885748,0.154510081
2025/03/27 04:01:25,109.945648,117.960518,3116.66357,78.06458,1324.42529,627.267151,148.4258,0.676933765,0.155152082
2025/03/27 04:01:30,109.965584,117.709038,3115.71045,78.06458,1324.00977,627.7501,148.475372,0.668242335,0.156963661
2025/03/27 04:01:35,109.985519,117.388596,3114.61841,78.06458,1328.5365,627.7076,148.524948,0.673546553,0.158869565
2025/03/27 04:01:40,110.005463,117.164543,3115.54956,78.06458,1328.98376,627.3388,148.574509,0.666357756,0.160775483
2025/03/27 04:01:45,110.0254,117.133194,3116.02856,78.06458,1325.26147,627.0016,148.624084,0.657056034,0.159345582
2025/03/27 04:01:50,110.045334,117.101852,3118.65137,78.06458,1331.29077,627.9696,148.67366,0.6836577,0.157682523
2025/03/27 04:01:55,110.065277,117.0705,3121.7627,78.06458,1327.52173,628.9402,148.723236,0.695059538,0.156019464
2025/03/27 04:02:00,110.085213,117.154778,3112.46558,78.06458,1329.05542,629.11676,148.772812,0.6653042,0.153982133
2025/03/27 04:02:05,110.105148,117.278709,3109.85571,78.06458,1327.26758,629.8437,148.822372,0.7179021,0.149763912
2025/03/27 04:02:10,110.125092,117.402641,3118.6084,78.06458,1320.47607,629.695068,148.661224,0.7118539,0.145545691
2025/03/27 04:02:15,110.145027,117.526573,3114.36987,78.06458,1321.701,628.896545,148.43013,0.7271383,0.141327456
2025/03/27 04:02:20,110.164963,117.650505,3125.732,78.06458,1316.8916,629.373169,148.327118,0.739015,0.13710922
2025/03/27 04:02:25,110.184906,117.774437,3124.22778,78.06458,1318.439,629.1232,148.303223,0.749196947,0.132891
2025/03/27 04:02:30,110.204842,117.898369,3139.09229,78.06458,1322.07007,629.522644,148.279343,0.7517114,0.128672764
2025/03/27 04:02:35,110.224777,118.0223,3128.27417,78.06458,1324.92822,628.767334,148.255463,0.764487267,0.12445455
2025/03/27 04:02:40,110.24472,118.0903,3129.073,78.06458,1323.93982,628.2795,148.231567,0.7771585,0.121028408
2025/03/27 04:02:45,110.264656,117.887749,3120.641,78.06458,1319.75684,627.9513,148.207687,0.776106536,0.11894694
2025/03/27 04:02:50,110.284592,117.685196,3135.74536,78.06458,1321.71008,627.9529,148.1838,0.7829461,0.116865478
2025/03/27 04:02:55,110.304535,117.482643,3131.02148,78.06458,1322.11523,628.066345,148.159912,0.7894554,0.11478401
